,idd,zoom,xtile,ytile,topleft_x,topleft_y,bottomright_x,bottomright_y
id265,265,20,317294,387844,-71.06575012207031,42.3575291254714,-71.0654067993164,42.35727542490438
id266,266,20,317294,387845,-71.06575012207031,42.35727542490438,-71.0654067993164,42.35702172331312
id267,267,20,317294,387846,-71.06575012207031,42.35702172331312,-71.0654067993164,42.356768020697615
id268,268,20,317294,387847,-71.06575012207031,42.356768020697615,-71.0654067993164,42.35651431705787
id269,269,20,317294,387848,-71.06575012207031,42.35651431705787,-71.0654067993164,42.356260612393896
id270,270,20,317294,387849,-71.06575012207031,42.356260612393896,-71.0654067993164,42.35600690670569
id271,271,20,317294,387850,-71.06575012207031,42.35600690670569,-71.0654067993164,42.35575319999323
id272,272,20,317294,387851,-71.06575012207031,42.35575319999323,-71.0654067993164,42.35549949225654
id273,273,20,317294,387852,-71.06575012207031,42.35549949225654,-71.0654067993164,42.35524578349561
id274,274,20,317294,387853,-71.06575012207031,42.35524578349561,-71.0654067993164,42.35499207371046
id275,275,20,317294,387854,-71.06575012207031,42.35499207371046,-71.0654067993164,42.35473836290107
id276,276,20,317294,387855,-71.06575012207031,42.35473836290107,-71.0654067993164,42.35448465106745
id277,277,20,317294,387856,-71.06575012207031,42.35448465106745,-71.0654067993164,42.3542309382096
id278,278,20,317294,387857,-71.06575012207031,42.3542309382096,-71.0654067993164,42.35397722432751
id279,279,20,317294,387858,-71.06575012207031,42.35397722432751,-71.0654067993164,42.353723509421194
id280,280,20,317294,387859,-71.06575012207031,42.353723509421194,-71.0654067993164,42.353469793490646
id281,281,20,317294,387860,-71.06575012207031,42.353469793490646,-71.0654067993164,42.35321607653588
id282,282,20,317294,387861,-71.06575012207031,42.35321607653588,-71.0654067993164,42.35296235855688
id283,283,20,317294,387862,-71.06575012207031,42.35296235855688,-71.0654067993164,42.352708639553654
id284,284,20,317294,387863,-71.06575012207031,42.352708639553654,-71.0654067993164,42.3524549195262
id285,285,20,317294,387864,-71.06575012207031,42.3524549195262,-71.0654067993164,42.352201198474525
id286,286,20,317294,387865,-71.06575012207031,42.352201198474525,-71.0654067993164,42.35194747639863
id287,287,20,317294,387866,-71.06575012207031,42.35194747639863,-71.0654067993164,42.351693753298505
id288,288,20,317295,387843,-71.0654067993164,42.357782825014176,-71.0650634765625,42.3575291254714
id289,289,20,317295,387844,-71.0654067993164,42.3575291254714,-71.0650634765625,42.35727542490438
id290,290,20,317295,387845,-71.0654067993164,42.35727542490438,-71.0650634765625,42.35702172331312
id291,291,20,317295,387846,-71.0654067993164,42.35702172331312,-71.0650634765625,42.356768020697615
id292,292,20,317295,387847,-71.0654067993164,42.356768020697615,-71.0650634765625,42.35651431705787
